	Date	Time	Price	Level1	Level2	Level3	ValveState1	ValveState2	ValveState3	ESP_control1	ESP_control2	ESP_control3	ESP_command1	ESP_command2	ESP_command3	Nett_control	Nett_command1	Nett_command2	Nett_command3	Recommendation1	Recommendation2	Recommendation3
4393	2021-05-07	22:38:49	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4394	2021-05-07	22:38:54	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4395	2021-05-07	22:38:59	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4396	2021-05-07	22:39:04	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4397	2021-05-07	22:39:09	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4398	2021-05-07	22:39:14	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4399	2021-05-07	22:39:19	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4400	2021-05-07	22:39:24	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4401	2021-05-07	22:39:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4402	2021-05-07	22:39:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4403	2021-05-07	22:39:39	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4404	2021-05-07	22:39:44	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4405	2021-05-07	22:39:49	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4406	2021-05-07	22:39:55	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4407	2021-05-07	22:39:59	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4408	2021-05-07	22:40:04	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4409	2021-05-07	22:40:10	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4410	2021-05-07	22:40:15	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4411	2021-05-07	22:40:19	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4412	2021-05-07	22:40:25	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4413	2021-05-07	22:40:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4414	2021-05-07	22:40:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4415	2021-05-07	22:40:39	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4416	2021-05-07	22:40:44	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4417	2021-05-07	22:40:49	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4418	2021-05-07	22:40:54	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4419	2021-05-07	22:40:59	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4420	2021-05-07	22:41:04	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4421	2021-05-07	22:41:09	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4422	2021-05-07	22:41:14	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4423	2021-05-07	22:41:19	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4424	2021-05-07	22:41:24	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4425	2021-05-07	22:41:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4426	2021-05-07	22:41:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4427	2021-05-07	22:41:39	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4428	2021-05-07	22:41:44	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4429	2021-05-07	22:41:49	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4430	2021-05-07	22:41:54	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4431	2021-05-07	22:41:59	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4432	2021-05-07	22:42:04	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4433	2021-05-07	22:42:09	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4434	2021-05-07	22:42:14	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4435	2021-05-07	22:42:19	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4436	2021-05-07	22:42:24	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4437	2021-05-07	22:42:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4438	2021-05-07	22:42:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4439	2021-05-07	22:42:39	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4440	2021-05-07	22:42:44	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4441	2021-05-07	22:42:49	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4442	2021-05-07	22:42:54	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4443	2021-05-07	22:42:59	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4444	2021-05-07	22:43:04	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4445	2021-05-07	22:43:09	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4446	2021-05-07	22:43:14	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4447	2021-05-07	22:43:19	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4448	2021-05-07	22:43:24	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4449	2021-05-07	22:43:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4450	2021-05-07	22:43:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4451	2021-05-07	22:43:39	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4452	2021-05-07	22:43:44	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4453	2021-05-07	22:43:49	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4454	2021-05-07	22:43:54	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4455	2021-05-07	22:43:59	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4456	2021-05-07	22:44:04	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4457	2021-05-07	22:44:09	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4458	2021-05-07	22:44:14	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4459	2021-05-07	22:44:19	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4460	2021-05-07	22:44:24	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4461	2021-05-07	22:44:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4462	2021-05-07	22:44:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4463	2021-05-07	22:44:39	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4464	2021-05-07	22:44:44	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4465	2021-05-07	22:44:49	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4466	2021-05-07	22:44:54	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4467	2021-05-07	22:44:59	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4468	2021-05-07	22:45:04	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4469	2021-05-07	22:45:09	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4470	2021-05-07	22:45:14	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4471	2021-05-07	22:45:19	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4472	2021-05-07	22:45:24	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4473	2021-05-07	22:45:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4474	2021-05-07	22:45:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4475	2021-05-07	22:45:39	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4476	2021-05-07	22:45:44	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4477	2021-05-07	22:45:49	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4478	2021-05-07	22:45:54	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4479	2021-05-07	22:45:59	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4480	2021-05-07	22:46:04	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4481	2021-05-07	22:46:12	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4482	2021-05-07	22:46:16	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4483	2021-05-07	22:46:20	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4484	2021-05-07	22:46:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4485	2021-05-07	22:46:35	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4486	2021-05-07	22:46:40	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4487	2021-05-07	22:46:50	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4488	2021-05-07	22:46:57	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4489	2021-05-07	22:47:05	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4490	2021-05-07	22:47:15	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4491	2021-05-07	22:47:20	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4492	2021-05-07	22:47:24	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4493	2021-05-07	22:47:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4494	2021-05-07	22:47:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4495	2021-05-07	22:47:38	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4496	2021-05-07	22:47:43	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4497	2021-05-07	22:47:48	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4498	2021-05-07	22:47:53	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4499	2021-05-07	22:47:58	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4500	2021-05-07	22:48:03	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4501	2021-05-07	22:48:10	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4502	2021-05-07	22:48:13	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4503	2021-05-07	22:48:22	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4504	2021-05-07	22:48:24	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4505	2021-05-07	22:48:28	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4506	2021-05-07	22:48:35	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4507	2021-05-07	22:48:40	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4508	2021-05-07	22:48:45	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4509	2021-05-07	22:48:50	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4510	2021-05-07	22:48:56	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4511	2021-05-07	22:49:00	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4512	2021-05-07	22:49:05	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4513	2021-05-07	22:49:11	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4514	2021-05-07	22:49:16	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4515	2021-05-07	22:49:21	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4516	2021-05-07	22:49:25	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4517	2021-05-07	22:49:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4518	2021-05-07	22:49:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4519	2021-05-07	22:49:39	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4520	2021-05-07	22:49:44	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4521	2021-05-07	22:49:50	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4522	2021-05-07	22:49:55	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4523	2021-05-07	22:49:59	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4524	2021-05-07	22:50:04	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4525	2021-05-07	22:50:09	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4526	2021-05-07	22:50:14	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4527	2021-05-07	22:50:19	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4528	2021-05-07	22:50:24	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4529	2021-05-07	22:50:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4530	2021-05-07	22:51:09	53.86	145	167	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0.0	0.0	0.0
4531	2021-05-07	22:51:13	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4532	2021-05-07	22:51:18	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4533	2021-05-07	22:51:32	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4534	2021-05-07	22:51:37	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4535	2021-05-07	22:51:42	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4536	2021-05-07	22:51:49	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4537	2021-05-07	22:51:57	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4538	2021-05-07	22:52:00	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4539	2021-05-07	22:52:05	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4540	2021-05-07	22:52:11	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4541	2021-05-07	22:52:16	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4542	2021-05-07	22:52:21	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4543	2021-05-07	22:52:24	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4544	2021-05-07	22:52:29	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4545	2021-05-07	22:52:34	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4546	2021-05-07	22:52:41	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4547	2021-05-07	22:52:46	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4548	2021-05-07	22:52:51	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4549	2021-05-07	22:52:55	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4550	2021-05-07	22:53:01	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4551	2021-05-07	22:53:09	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4552	2021-05-07	22:53:13	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4553	2021-05-07	22:53:17	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4554	2021-05-07	22:53:22	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4555	2021-05-07	22:53:27	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4556	2021-05-07	22:53:32	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4557	2021-05-07	22:53:36	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4558	2021-05-07	22:53:41	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4559	2021-05-07	22:53:47	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4560	2021-05-07	22:53:55	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4561	2021-05-07	22:53:57	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4562	2021-05-07	22:54:03	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4563	2021-05-07	22:54:07	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4564	2021-05-07	22:54:12	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4565	2021-05-07	22:54:18	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4566	2021-05-07	22:54:22	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4567	2021-05-07	22:54:27	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4568	2021-05-07	22:54:32	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4569	2021-05-07	22:54:37	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4570	2021-05-07	22:54:42	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4571	2021-05-07	22:54:47	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4572	2021-05-07	22:54:52	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4573	2021-05-07	22:54:57	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4574	2021-05-07	22:55:03	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4575	2021-05-07	22:55:07	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4576	2021-05-07	22:55:12	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4577	2021-05-07	22:55:18	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4578	2021-05-07	22:55:22	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4579	2021-05-07	22:55:27	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4580	2021-05-07	22:55:32	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4581	2021-05-07	22:55:37	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4582	2021-05-07	22:55:42	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4583	2021-05-07	22:55:47	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4584	2021-05-07	22:55:56	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4585	2021-05-07	22:55:58	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4586	2021-05-07	22:56:03	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4587	2021-05-07	22:56:08	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4588	2021-05-07	22:56:13	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4589	2021-05-07	22:56:18	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4590	2021-05-07	22:56:23	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4591	2021-05-07	22:56:28	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4592	2021-05-07	22:56:33	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4593	2021-05-07	22:56:38	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4594	2021-05-07	22:56:43	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4595	2021-05-07	22:56:49	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4596	2021-05-07	22:56:55	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4597	2021-05-07	22:56:58	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4598	2021-05-07	22:57:03	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4599	2021-05-07	22:57:08	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4600	2021-05-07	22:57:13	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4601	2021-05-07	22:57:18	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4602	2021-05-07	22:57:23	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4603	2021-05-07	22:57:28	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4604	2021-05-07	22:57:33	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4605	2021-05-07	22:57:38	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4606	2021-05-07	22:57:43	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4607	2021-05-07	22:57:48	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
4608	2021-05-07	22:57:53	53.86	145	167	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.27	1.0	0.0
